id товара из сайта,наименование,ссылка на товар,регулярная цена,промо цена,бренд
460418,"Пальмирки Круанте слоеные, 350г",https://online.metro-cc.ru/products/palmirki-kruante-sloenye-v-saharnoj-glazuri-350-g,152,,КРУАНТЕ
363315,"Чипсы Lay's Сметана и зелень, 225г",https://online.metro-cc.ru/products/lay-039s-so-vkusom-smetany-zeleni-225g,209,,LAY'S
553076,"Шоколад Red молочный без сахара, 26г",https://online.metro-cc.ru/products/red-molochnyj-26-g,73.9,50.9,RED
517852,"Конфеты Славянка Степ лесной орех с арахисом и фундуком, 192г",https://online.metro-cc.ru/products/shokoladnye-slavyanka-step-lesnoj-oreh-s-arahisom-fundukom,140,,СЛАВЯНКА
583244,"Шоколад Merci молочный c цельным лесным орехом, 100г",https://online.metro-cc.ru/products/shokolad-merci-molochnyj-c-celnym-lesnym-orehom-100g,217,159,MERCI
583115,"Шоколад Merci молочный c цельным миндалем, 100г",https://online.metro-cc.ru/products/shokolad-merci-molochnyj-c-celnym-mindalem-100-g,222,159,MERCI
126801,"Конфеты Guylian Морские ракушки шоколадные, 500г",https://online.metro-cc.ru/products/shokoladnye-guylian-morskie-rakushki-500g,1639,,GUYLIAN
407177,"METRO Chef Тарталетки песочные для икры 80шт, 600г",https://online.metro-cc.ru/products/tartaletki-pesochnye-dlya-ikry-metro-chef-600-g-80-sht,369,,METRO CHEF
601653209,"Конфеты Bucheron Gourmet шоколадные с фисташкой, 180г",https://online.metro-cc.ru/products/180g-konfety-bucheron-gourmet-shokoladnye-s-fistashkoy,609,449,BUCHERON
484267,"Набор конфет Рот Фронт Любимые с детства Ярмарка чудес, 550г",https://online.metro-cc.ru/products/novogodnij-nabor-yarmarka-chudes-550-g,769,,ЛЮБИМЫЕ С ДЕТСТВА
614504,"Мини-сушки Семейка Озби с маком, 150г",https://online.metro-cc.ru/products/mini-s-makom-semejka-ozbi-150g,47.49,39.9,СЕМЕЙКА ОЗБИ
575493,"Конфеты Mamba Волшебный твист жевательные, 150г",https://online.metro-cc.ru/products/konfety-mamba-volshebnyj-tvist-150-g,179,129,MAMBA
614609,"Мини-сушки Семейка Озби простые, 700г",https://online.metro-cc.ru/products/mini-prostye-semejka-ozbi-700g,399,,СЕМЕЙКА ОЗБИ
451916,"Мармелад Mamba Фрумеладки фрукты и йогурт жевательный, 72г",https://online.metro-cc.ru/products/zhevatelnyj-mamba-frumeladki-frukty-jogurt-72-g,85.9,,MAMBA
155952,"Батончик Mars Max шоколадный, 81г x 24 шт",https://online.metro-cc.ru/products/mars-maks-15-81g-453146,1533.6,,MARS
616115,"Конфеты Красный Октябрь Барбарисовый вкус желейные, 250г",https://online.metro-cc.ru/products/250g-krasnyj-oktyabr-zhelejn-barbaris,146,,КРАСНЫЙ ОКТЯБРЬ
536854,"Мини-тарты Baker House c карамельно-арахисовый начинкой, 240г",https://online.metro-cc.ru/products/mini-tarty-baker-house-karamelno-arahisovye-240-g,219,,BAKER HOUSE
537537059,"Печенье Forsite сахарное шоколадно-ореховый вкус, 220г",https://online.metro-cc.ru/products/220g-pechene-forsite-saharnoe-shokoladno-orehovyy-vkus,76.9,,FORSITE
601503387,"Конфеты Lambertz Mozart марципан в темном шоколаде, 200г",https://online.metro-cc.ru/products/200g-konfety-lambertz-mozart-martsipan-v-temnom-shokolade,499,,LAMBERTZ
242039,"Конфеты Snickers minis, 2.9кг",https://online.metro-cc.ru/products/snickers-minis-korob-29kg,2739,,SNICKERS
218245,"Карамель Рот Фронт Гусиные лапки, 250г",https://online.metro-cc.ru/products/250g-karamel-gusinye-lapki,133,89.9,РОТ ФРОНТ
573977152,"Карамель Kdv Кремка с молочным вкусом, 500г",https://online.metro-cc.ru/products/500g-karamel-kdv-kremka-s-molochnym-vkusom,115,102,Без бренда
510752,"aro Баранки, 500г",https://online.metro-cc.ru/products/baranki-aro-500g,78.9,,ARO
149696,"Шоколад Априори Горький 85% какао, 100г",https://online.metro-cc.ru/products/gorkij-apriori-85-kakao-100g,149,,АПРИОРИ
601739453,"Конфеты Niederegger марципаен классические вариации ассорти, 300г",https://online.metro-cc.ru/products/300g-konfety-niederegger-martsipan-klassich-variatsii-assorti,2539,,NIEDEREGGER
517720,"Конфеты Casali Schoko-Bananen Суфле в шоколаде банановое, 150г",https://online.metro-cc.ru/products/sufle-casali-banan-shokolad-150-g,191,159,CASALI
372987,"Мармелад Fruittella Змеи XXL, 70г",https://online.metro-cc.ru/products/art_533982,71.9,63.9,FRUITTELLA
536075,"Набор шоколадный Mozart Reber Die Feinsten Mozart-Spezialitaten, 218г",https://online.metro-cc.ru/products/shokoladnye-assorti-mozart-reber-218g,1699,1449,MOZART
592289043,"Конфеты Славянка Левушка, 1кг",https://online.metro-cc.ru/products/1kg-konfety-levushka-slavyanka,409,,СЛАВЯНКА
407565,"Шоколад Dove молочный, 90г",https://online.metro-cc.ru/products/art_548125,139,,DOVE
594147239,"Печенье Любятово топленое молоко, 444г",https://online.metro-cc.ru/products/444g-pechene-lyubyatovo-toplenoe-moloko,136,,ЛЮБЯТОВО
661335,"Шоколад гречишный Nature's Own Factory в ассортименте 5г х 52шт, 260г",https://online.metro-cc.ru/products/grechishnyj-natures-own-factory-v-assortimente-52x5g,2399,,NATURE'S OWN FACTORY
409288,"Мармелад Fruittella Медвежата, 70г",https://online.metro-cc.ru/products/marmelad-fruittella-medvezhata-70g,71.9,63.9,FRUITTELLA
537684999,"Вафли Яшкино сливочные, 200г",https://online.metro-cc.ru/products/200g-vafli-yashkino-slivochnye,68.9,,ЯШКИНО
121639,"Батончик Nestle Nuts шоколадный, 50г",https://online.metro-cc.ru/products/nestle-nuts-orehovyj-tyuning-50-g-420032,61.9,,NUTS
554569,"Пряник Ясная поляна Тульский с апельсиновой начинкой, корицей и цукатам, 140г",https://online.metro-cc.ru/products/tulskij-s-apelsinom-140g,51.9,37.9,ЯСНАЯ ПОЛЯНА
111675,"Конфеты Красный Октябрь Маска, 250г",https://online.metro-cc.ru/products/250g-maska,227,,КРАСНЫЙ ОКТЯБРЬ
554126,"Пастила Сладбери С ванильно-сливочным ароматом, 1кг",https://online.metro-cc.ru/products/pastila-sladberi-s-vanilno-slivochnym-aromatom-1-kg,359,,СЛАДБЕРИ
167281,"Драже Рот Фронт грильяж в шоколаде, 200г",https://online.metro-cc.ru/products/drazhe-rot-front-grilyazh-v-shokoladnoj-glazuri-200g-465848,131,,РОТ ФРОНТ
581431312,"Печенье Яшкино затяжное сэндвич клубничный крем, 3.4кг",https://online.metro-cc.ru/products/34kg-pechene-yashkino-zatyazhnoe-sendvich-klubnichnyy-krem,939,,ЯШКИНО
601654304,"Конфеты Toffifee белый шоколад, 125г",https://online.metro-cc.ru/products/125g-konfety-toffifee-belyy-shokolad,189,169,TOFFIFEE
481422,"Мармелад Sweetbox Disney Pixar Тачки с игрушкой, 10г",https://online.metro-cc.ru/products/marmelad-s-igrushkoj-sweet-box-disney-pixar-tachki-10-g,221,149,SWEETBOX
620982,"Конфеты Красный Октябрь Мама приехала с гречкой и черникой, 200г",https://online.metro-cc.ru/products/200g-krasnyj-oktyabr-mama-priehala,183,,КРАСНЫЙ ОКТЯБРЬ
603241889,"Конфеты Победа вкуса трюфели тирамису-марципан-темный шоколад-маскарпоне, 225г",https://online.metro-cc.ru/products/konfety-pobeda-vkusa-tryufeli-tiramisu-martsipan-temnyy-shokolad-maskarpone-225g,829,669,ПОБЕДА ВКУСА
639756,"Вафли Коломенское с халвой, 200г",https://online.metro-cc.ru/products/kolomenskoe-s-halvoj-200g,89.9,,КОЛОМЕНСКОЕ
443986,"Конфеты Красный Октябрь Золотое суфле черносмородиновое, 200г",https://online.metro-cc.ru/products/krasnyj-oktyabr-zolotoe-sufle-chernaya-smorodina-200g,329,,КРАСНЫЙ ОКТЯБРЬ
593689,"Шоколад Milka молочный с фундуком и изюмом, 85г",https://online.metro-cc.ru/products/shokolad-milka-molochnyj-s-fundukom-izyumom-85g,109,88.9,MILKA
538198,"Шоколад Milka Молочный с карамелью и арахисом, 90г",https://online.metro-cc.ru/products/art_659228,119,98.9,MILKA
617692,"Шоколад фигурный Ferrero Rocher Grand молочный с лесным орехом, 125г",https://online.metro-cc.ru/products/125g-figur-shokolad-grand-ferrero-rocher,569,,FERRERO ROCHER
601504342,"Изделие слоеное Семейка Озби мини плюшки с сахаром лайт, 500г",https://online.metro-cc.ru/products/500g-izdelie-sloenoe-semeyka-ozbi-mini-plyushki-s-sah-layt,196,,СЕМЕЙКА ОЗБИ
114781,"Драже M&M's с арахисом и молочным шоколадом, 45г",https://online.metro-cc.ru/products/drazhe-m-m-039s-s-arahisom-32h45g-449195,55.9,,M&M'S
603237372,"Подарок новогодний Обк Неженка, 700г",https://online.metro-cc.ru/products/700g-novogodniy-podarok-obk-nezhenka,1599,,Без бренда
592283268,"Конфеты Славянка Маленькое чудо сливочные, 1кг",https://online.metro-cc.ru/products/1kg-konfety-malenkoe-chudo-slavyanka-slivochnoe,629,,СЛАВЯНКА
577705,"Набор конфет Ferrero Collection Ассорти, 107г",https://online.metro-cc.ru/products/ferrero-collection-t10-109-g,419,,FERRERO
597627,"Шоколад Россия Щедрая душа Очень молочный, 82г",https://online.metro-cc.ru/products/molochnyj-rossiya-schedraya-dusha-82g,61.9,54.9,РОССИЯ ЩЕДРАЯ ДУША
402659,"Чипсы Хрустящий картофель в ломтиках с солью, 70г",https://online.metro-cc.ru/products/hrustyaschij-kartofel-v-lomtikah-s-solyu-70g,59.9,53.9,ХРУСТЯЩИЙ КАРТОФЕЛЬ
454984181,"Чипсы Lay's рифленые Лобстер, 70г",https://online.metro-cc.ru/products/70g-chipsy-lays-riflenye-lobster,79.9,,LAY'S
381317,"Печенье Юбилейное с темной глазурью, 116г",https://online.metro-cc.ru/products/yubilejnoe-s-temnoj-glazuryu-116g-542686,63.9,48.9,ЮБИЛЕЙНОЕ
425103,"Набор конфет подарочный Бабаевский Шоколадная фабрика, 1.5кг",https://online.metro-cc.ru/products/obedinennye-shokoladnaya-fabrika-1500-gr,2149,,БАБАЕВСКИЙ
524574,"aro Сухари ванильные, 500г",https://online.metro-cc.ru/products/suhari-aro-vanilnye-500g,103,,ARO
211912,"Печенье Акульчев Вафельное рассыпчатое, 225г",https://online.metro-cc.ru/products/vafelnoe-rassypchatoe-akulchev-saharnoe-225g,144,,АКУЛЬЧЕВ
95952,"Набор подарочный Объединенные кондитеры Любимые с детства в тубе, 501г",https://online.metro-cc.ru/products/obedinennye-lyubimye-s-deststva-v-tube-500g,609,,ОБЪЕДИНЕННЫЕ КОНДИТЕРЫ
491163,"Карамель Chupa Chups Фруктовый микс+кола, 12г",https://online.metro-cc.ru/products/karamel-chupa-chups-fruktovyj-miks-12-g-624652,11.5,9.9,CHUPA CHUPS
618662,"Набор подарочный Мосупак Северная почта, 800г",https://online.metro-cc.ru/products/800g-podar-kond-izd-mosupak-sev-pochta,689,,МОСУПАК
646217,"Сухарики Хрусteam ржаные буженина-горчица, 60г",https://online.metro-cc.ru/products/hrusteam-rzhanye-buzhenina-gorchica-60g,56.9,46.9,ХРУСTEAM
537684829,"Печенье Яшкино затяжное со сливочным кремом, 190г",https://online.metro-cc.ru/products/190g-pechene-zatyazhnoe-yashkino-so-slivochnym-kremom,57.9,,ЯШКИНО
515930,"aro Козинак Подсолнечный, 150г",https://online.metro-cc.ru/products/kozinak-aro-podsolnechnyj-150g,34.49,,ARO
615011,"Мармелад Mamba Фрумеладки Сочный центр жевательный, 140г",https://online.metro-cc.ru/products/zhevatelnyj-mamba-frumeladki-sochnyj-centr-140g,163,,MAMBA
617992,"Конфеты Reber Christmas tree Моцарт шоколадные ассорти, 240г",https://online.metro-cc.ru/products/240g-reber-shok-mocart,1959,,REBER
504750,"Жевательная резинка Orbit Освежающая мята (13.6г x 10шт), 136г",https://online.metro-cc.ru/products/orbit-white-osvezhayuschaya-myata-10sht,369,249,ORBIT
556616,"Конфеты Бабаевский Белочка, 1кг",https://online.metro-cc.ru/products/belochka-1000g,989,,БАБАЕВСКИЙ
567239,"Вафли Manner Knuspino с шоколадным кремом, 110г",https://online.metro-cc.ru/products/manner-schokolade-knuspino-110-g,123,,MANNER
616175,"Конфеты Красный Октябрь Toffee de luxe Классик, 250г",https://online.metro-cc.ru/products/250g-krasnyj-oktyabr-toffee-de-luxe,159,,КРАСНЫЙ ОКТЯБРЬ
651761,"Конфеты жевательные Mamba Волшебный твист, 70г",https://online.metro-cc.ru/products/70g-zhevatelnye-mamba-volshebnyj-tvist,98.9,69.9,MAMBA
421380,"Леденцы Halls Colors, 25г",https://online.metro-cc.ru/products/ledency-halls-colors-25-g-575140,37,34.9,HALLS
257057285,"Конфеты Лёвушка с мягкой карамелью, 199г",https://online.metro-cc.ru/products/199g-konfety-lyovushka-s-myagkoy-karamelyu,122,,ЛЁВУШКА
205601,"Конфеты Красный Октябрь Красная шапочка, 250г",https://online.metro-cc.ru/products/art_407347,339,,КРАСНЫЙ ОКТЯБРЬ
615308,"Мармелад Fruittella Крутой микс жевательный, 850г",https://online.metro-cc.ru/products/zhevatelnyj-fruittella-krutoj-miks-850g,669,,FRUITTELLA
593894,"Шоколад Ritter Sport Extra Nut темный цельный миндаль, 100г",https://online.metro-cc.ru/products/shokolad-ritter-sport-temnyj-mindal-100g,159,,RITTER SPORT
